variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
early_crossattn,random,42,1,16.224731149581764,0.0002997722274649974,48.65,2.0325243470050838,1.4256662817802361,0.5651693254141624,0.21913174296141794,0.19304101283998892
early_crossattn,random,42,2,2.2681479786451044,0.0002943402000463875,43.4,1.7048373919579654,1.3056942183980005,0.5822420857490347,0.25045433090492714,0.24444230224711921
early_crossattn,random,42,3,2.099404301780921,0.00028192106268097334,43.32,1.8209075913865675,1.3494100901455301,0.5956086386661786,0.3004447389582652,0.2821959148481616
early_crossattn,random,42,4,2.000314621971204,0.00026311599146653443,43.34,1.838692500184359,1.355983960150104,0.6101397466022742,0.33133078247120473,0.32525265818744037
early_crossattn,random,42,5,1.9741768768200507,0.000238835287899747,43.34,1.6068385619113605,1.2676113607535082,0.6082918088535701,0.3348112704139556,0.3204093929973174
early_crossattn,random,42,6,1.8558850987599447,0.0002102543136979454,43.32,1.598235073177996,1.2642132229881144,0.6099626279682131,0.3388286493580564,0.32422758016013115
early_crossattn,random,42,7,1.8035033436921926,0.00017875659478856076,43.32,1.7471180754304378,1.3217859416072022,0.6277261509759237,0.38200090374900036,0.37744116119786064
early_crossattn,random,42,8,1.8059736845585017,0.0001458668486447757,43.31,1.8305332154849048,1.3529719936070017,0.6360713906174356,0.4142426094040007,0.3994125741184731
early_crossattn,random,42,9,1.7134191342271292,0.00011317717692888012,43.34,1.5296052151079618,1.2367720950554963,0.6404122731405495,0.4290614068967342,0.4138565150556642
early_crossattn,random,42,10,1.6666747090908198,8.226999625336662e-05,43.33,1.5333343566772,1.2382787879460748,0.646654229002586,0.44438789197151574,0.4291896317648299
early_crossattn,random,42,11,1.6197037719763243,5.4641437768504824e-05,43.31,1.5409555240526143,1.2413522965107908,0.653287321848174,0.45992211406220385,0.4480853889586322
early_crossattn,random,42,12,1.572289184308969,3.162892359054098e-05,43.32,1.5240941220833106,1.234542069790783,0.6579160221516371,0.4718841773369252,0.4606483945123842
early_crossattn,random,42,13,1.5436918340050256,1.4346425895363384e-05,43.33,1.581104690500668,1.2574198545039235,0.6594362904273282,0.47668281502120063,0.4648143201147306
early_crossattn,random,42,14,1.535700366474115,3.6305426058846565e-06,43.31,1.4651786372085933,1.2104456357922868,0.6623764597527424,0.4837537671707904,0.4719801676398431
early_crossattn,random,42,15,1.5246715190318914,0.0,43.31,1.4800488343450822,1.216572576686275,0.6623616998665707,0.4835919592288455,0.4719381384407545
