variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
early_concat,cold_target,123,1,13.731185351848131,0.00020026385224274404,109.08,2.1972885459660083,1.4823253846460325,0.6165343459177102,0.34532741161431607,0.3555149081458364
early_concat,cold_target,123,2,2.2298655052901255,0.000299770455621218,103.11,1.6532675521398519,1.2857945217412663,0.6364405533120977,0.38894813185868116,0.3946054047552664
early_concat,cold_target,123,3,2.092264155860946,0.00029794909729053684,103.1,1.8920068887219537,1.3755024132010651,0.6213228613913888,0.35175304682356345,0.36162798258841855
early_concat,cold_target,123,4,2.048331538193193,0.00029433208612536987,103.13,1.6618056208422134,1.2891103990125181,0.6342687872596318,0.3938666776548075,0.3959573956332905
early_concat,cold_target,123,5,1.9560942334148723,0.0002889633216592055,103.12,1.6114310315193108,1.2694215342112765,0.6249646176418601,0.36749308065977276,0.365371481066042
early_concat,cold_target,123,6,1.9318972496175955,0.00028190796439189064,103.11,1.6025589374802607,1.2659221688082805,0.6327326675887711,0.40392933493513533,0.38793742791079433
early_concat,cold_target,123,7,1.8473698642885261,0.0002732516449390045,103.11,1.6725174326402867,1.293258455468313,0.6404999449951113,0.40293238474411436,0.41157836749612275
early_concat,cold_target,123,8,1.792817317567795,0.000263099424736179,103.09,1.5012543630450124,1.225256855946953,0.652535972579136,0.44376513353227337,0.4467957248803275
early_concat,cold_target,123,9,1.750627792164271,0.0002515745209122602,103.1,1.5221298991409304,1.233746286373714,0.6557315093959475,0.45721061681796377,0.4526170644451717
early_concat,cold_target,123,10,1.684350974474971,0.0002388168108074795,103.09,1.6028528108901596,1.2660382343713636,0.6635625986534309,0.4646666365408137,0.47254538539286506
early_concat,cold_target,123,11,1.6269251401490152,0.00022498113428724126,103.07,1.552851469379006,1.2461346112595566,0.6493756636123502,0.4359702468885299,0.43267454006077644
early_concat,cold_target,123,12,1.5685017363356035,0.00021023541445628613,103.08,1.5391683801094282,1.2406322501488618,0.6559638895996263,0.45664471505820664,0.45243695014018104
early_concat,cold_target,123,13,1.539350182406987,0.00019475861958205144,103.1,1.3966369461352064,1.1817939524871526,0.6684824460241354,0.49119409091613525,0.4813665368582996
early_concat,cold_target,123,14,1.452255838355528,0.000178738590963292,103.09,1.3873238242613193,1.1778471141287052,0.6727215306439033,0.5087802245071176,0.4993855999588699
early_concat,cold_target,123,15,1.4303272469889505,0.00016236976310704198,103.09,1.3768213995775962,1.1733803303181778,0.679202064475618,0.5143879275308806,0.512079930400856
early_concat,cold_target,123,16,1.3866533542810222,0.00014585080388404583,103.09,1.567652083483689,1.2520591373747842,0.6451144843322592,0.43069341732335686,0.4206212954172795
early_concat,cold_target,123,17,1.357132509291879,0.00012938220330400795,103.08,1.4192827878731697,1.1913365552492585,0.6720058490591692,0.4979109743186775,0.49973962701211894
early_concat,cold_target,123,18,1.3205589470656023,0.00011316384017560732,103.06,1.4798137731112322,1.2164759648719872,0.6524333791913416,0.46782666856460714,0.44179375402803744
early_concat,cold_target,123,19,1.2649027686345247,9.739255618463697e-05,103.1,1.370779092977578,1.170802755795176,0.6753327177730065,0.5119011808338101,0.4996633905961411
early_concat,cold_target,123,20,1.2464369799308626,8.225976683359409e-05,103.07,1.2920666210221208,1.1366910842538183,0.689318174233238,0.5454622352071142,0.5370692702071667
early_concat,cold_target,123,21,1.210349520911341,6.794913823865992e-05,103.05,1.3291909065258118,1.1529054195925232,0.6806308010071457,0.5260978737772671,0.5148900562273476
early_concat,cold_target,123,22,1.1789548529142684,5.463435798070096e-05,103.06,1.2800102317368334,1.131375371721001,0.6916456844647654,0.5532524991553424,0.5449722521058975
early_concat,cold_target,123,23,1.162018712565833,4.247702706539146e-05,103.05,1.3029413147034652,1.1414645481588401,0.6857181351735868,0.5418101279620705,0.5282240895231389
early_concat,cold_target,123,24,1.1447008461820278,3.162469857766169e-05,103.1,1.2902002989308325,1.1358698424251048,0.6944036543023093,0.5573624331928193,0.5496723846021246
early_concat,cold_target,123,25,1.1320853051931963,2.2209086835250935e-05,103.07,1.2779237574283417,1.1304528992524818,0.6947491344455445,0.5542387269949491,0.5487842005924293
early_concat,cold_target,123,26,1.1000771312845554,1.4344468776804286e-05,103.06,1.279173161255821,1.131005376316055,0.6928001690936801,0.5532350394188145,0.5453671976079635
early_concat,cold_target,123,27,1.0984947608393643,8.126296986808106e-06,103.08,1.2879931005611853,1.134897837058995,0.6932918139128994,0.5504140572760317,0.5451858760082531
early_concat,cold_target,123,28,1.0813359337244108,3.630041191029637e-06,103.07,1.29479339595879,1.1378898874490404,0.6929806345710051,0.5512148167311856,0.5442549612307404
early_concat,cold_target,123,29,1.0942098140245369,9.102722831892284e-07,103.07,1.2959954344499387,1.1384179524453832,0.6900384910613966,0.5486074437702525,0.5382636383058247
early_concat,cold_target,123,30,1.077420458963266,0.0,103.07,1.2942489561037334,1.1376506300722262,0.6899399148845701,0.5489217825663981,0.5380831710460668
