variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
late_crossattn,cold_target,42,1,21.76084019354291,6.674528301886793e-05,173.25,1.7556431907796548,1.3250068644273716,0.6229465918367167,0.3292674036347608,0.3638905865363386
late_crossattn,cold_target,42,2,2.093365892715252,9.992354792085449e-05,168.47,1.7212835331338794,1.3119769560224293,0.6088013060971998,0.32194582675435585,0.32100363829739953
late_crossattn,cold_target,42,3,1.985843362319596,9.931654600097442e-05,168.5,1.7769663442246426,1.3330290110213816,0.6143977357701396,0.33035029864795307,0.3378272871988404
late_crossattn,cold_target,42,4,1.9464112612889428,9.811098215836724e-05,168.55,1.7143012944169054,1.3093132911633125,0.6188399951847331,0.35862212248929276,0.34813602983658387
late_crossattn,cold_target,42,5,1.8637682473280404,9.632148849260436e-05,168.5,2.064041817462679,1.4366773532921993,0.6213021079094273,0.3647317552047502,0.35466895795344366
late_crossattn,cold_target,42,6,1.8626584282190977,9.396978434245017e-05,168.44,1.7103744225238724,1.3078128392563946,0.6188975499254424,0.35461333761449254,0.3466344957153332
late_crossattn,cold_target,42,7,1.80263023452287,9.108441267516303e-05,168.5,1.9543145934838795,1.397968023054848,0.6213789940134282,0.3776998347690866,0.3539941949338682
late_crossattn,cold_target,42,8,1.742666503987127,8.770039365644798e-05,168.47,1.733878468173263,1.3167681907508486,0.6211452602572654,0.3612419942590508,0.3505549261048772
late_crossattn,cold_target,42,9,1.716994103610305,8.385879960573199e-05,168.47,1.985803640297783,1.4091854527697136,0.6116750889901735,0.3250160440195308,0.32227714534542123
late_crossattn,cold_target,42,10,1.7015179111342549,7.960625649559006e-05,168.53,1.6535575330303545,1.2859072801062892,0.6252004530568597,0.3778181076171574,0.36197015322399156
late_crossattn,cold_target,42,11,1.6300418440107742,7.499437804569416e-05,168.5,1.6510900039056169,1.2849474712631708,0.6232277753027775,0.3819924246439955,0.35641986320644936
late_crossattn,cold_target,42,12,1.6114580367984703,7.007913927976755e-05,168.49,1.6577891503949793,1.28755161076944,0.6374618095737699,0.4239501502165851,0.39748532578820744
late_crossattn,cold_target,42,13,1.5674880953643853,6.492019714877225e-05,168.53,1.6172325300128796,1.2717045765479023,0.6322476136750064,0.41053219705153826,0.3833223268915773
late_crossattn,cold_target,42,14,1.5276716197758597,5.9580166466022745e-05,168.46,1.791597130393848,1.3385055585965446,0.6311909789314502,0.3996821952490712,0.3810173319042696
late_crossattn,cold_target,42,15,1.5168703044682426,5.412385994230428e-05,168.49,1.7462420894707782,1.321454535529232,0.6373888776122603,0.4159265082602582,0.3939367216366294
late_crossattn,cold_target,42,16,1.494268820690182,4.861750154479736e-05,168.56,1.6070727588072458,1.2677037346348892,0.6476362575535105,0.4443134017484776,0.4250195547858034
late_crossattn,cold_target,42,17,1.4541305493129015,4.3127922727383036e-05,168.59,1.5935442316525545,1.2623566182551405,0.6487073908195355,0.4475540897518374,0.4266973269303039
late_crossattn,cold_target,42,18,1.4398426643108733,3.772175128779573e-05,168.55,1.681554980461295,1.2967478476794534,0.6545357968519754,0.46320492582069456,0.44271738407792355
late_crossattn,cold_target,42,19,1.4089750354787065,3.246460269657968e-05,168.48,1.5819729221210586,1.2577650504450577,0.6530877020017627,0.4570398554267923,0.43903906303272594
late_crossattn,cold_target,42,20,1.3664744148827273,2.742028371280434e-05,168.51,1.6475829859690867,1.2835820916361707,0.651777562789586,0.4490129265132844,0.43346975780003794
late_crossattn,cold_target,42,21,1.3519745707090667,2.265001795236768e-05,168.47,1.5742925790348787,1.254708164887309,0.6560045411129769,0.4604184645280529,0.446178158050596
late_crossattn,cold_target,42,22,1.3549060707799958,1.821170280827501e-05,168.48,1.5833127026868448,1.258297541397441,0.659983287157736,0.4716695065285421,0.4577008496246132
late_crossattn,cold_target,42,23,1.3367334623218847,1.4159206741757702e-05,168.62,1.597793463414775,1.2640385529780234,0.6587166435129657,0.47031175605041203,0.45393952427599077
late_crossattn,cold_target,42,24,1.3238945354842466,1.0541715473108732e-05,168.47,1.5638446265082826,1.2505377349397668,0.664244534716053,0.4856257754679126,0.4691924048336604
late_crossattn,cold_target,42,25,1.3278574497034188,7.403135007610113e-06,168.46,1.6011587442607904,1.265369015054814,0.6612169796150774,0.47492616446102565,0.4605683379294348
late_crossattn,cold_target,42,26,1.3240883933781735,4.781558742111375e-06,168.46,1.5912052101558583,1.2614298276780433,0.6612842000374326,0.476792516603164,0.46160134907426276
late_crossattn,cold_target,42,27,1.310135592630811,2.708805120061919e-06,168.46,1.5989846164138564,1.2645096347651354,0.663701938496389,0.48360065067050495,0.46911841802233833
late_crossattn,cold_target,42,28,1.3078784239165775,1.2100314465440965e-06,168.47,1.5731926657686601,1.2542697739197337,0.6633535346079731,0.4815037435395996,0.46672507634637195
late_crossattn,cold_target,42,29,1.3080965510105498,3.0342855048854366e-07,168.48,1.5812457428516644,1.2574759412615673,0.6634396470444542,0.4827602156580733,0.4674423968671387
late_crossattn,cold_target,42,30,1.3110531642243213,0.0,168.46,1.5782192359907972,1.2562719594064007,0.6635714517941702,0.48299351930505213,0.46792950933548233
