variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
late_concat,random,42,1,26.117917976700344,9.992407582166581e-05,30.28,1.895497246996317,1.3767705861894046,0.545543104771576,0.14271254591702026,0.1361555442462783
late_concat,random,42,2,2.1945356153524838,9.811340001546251e-05,25.12,1.7580929180934446,1.3259309627931029,0.5797742327811168,0.25775412770750494,0.23702761539541647
late_concat,random,42,3,2.071066920573895,9.397368756032445e-05,24.98,1.7942908779016584,1.3395114325386173,0.5874124738750015,0.2821123808345691,0.2588819235693716
late_concat,random,42,4,2.0347457711513224,8.770533048884482e-05,25.02,1.700170021141327,1.303905679541786,0.5993797895830627,0.31244631818899926,0.29375992776256854
late_concat,random,42,5,1.9728049326401491,7.961176263324901e-05,25.04,2.035782622842549,1.4268085445645988,0.6028542667878946,0.32601685672124764,0.30212652027708065
late_concat,random,42,6,1.9831196104104702,7.008477123264848e-05,24.98,1.6148921399270764,1.2707840650272084,0.6057900081474572,0.33328583236624704,0.3107815727257578
late_concat,random,42,7,1.9179912278285394,5.958553159618693e-05,24.97,1.9741461321954585,1.4050431068815856,0.6055021903671078,0.33399474085414277,0.3105100924574137
late_concat,random,42,8,1.8579882818918962,4.8622282881591906e-05,24.97,1.7762292981985217,1.3327525269901093,0.6083966040453896,0.3397630469869077,0.3180162362800022
late_concat,random,42,9,1.8698737288896854,3.772572564296005e-05,24.98,1.960771833113341,1.400275627550998,0.6110400996587514,0.34517653252536773,0.3253651237853498
late_concat,random,42,10,1.8715082487234702,2.7423332084455544e-05,24.96,1.6958129999956495,1.3022338499653776,0.6102843934867574,0.34283399810807136,0.3224170228923748
late_concat,random,42,11,1.8370311168523936,1.821381258950161e-05,24.98,1.8226396292239007,1.3500517135368928,0.613236370721109,0.35064065085100954,0.3305528934420621
late_concat,random,42,12,1.8200196910362978,1.0542974530180327e-05,24.97,1.7167949867761079,1.310265235277235,0.6149573734487359,0.35547934124334185,0.33536727437707364
late_concat,random,42,13,1.7839612445006003,4.782141965121128e-06,24.93,1.6554037853582324,1.2866249590918997,0.614697599452113,0.3548907480417634,0.3346530390274141
late_concat,random,42,14,1.7738340531404202,1.210180868628219e-06,24.97,1.7115659116859236,1.3082682873500846,0.6148584822113852,0.35541260526024077,0.3352001886265651
late_concat,random,42,15,1.7926632635868514,0.0,24.99,1.7073650542589809,1.306661797964179,0.6149204737333066,0.35560714474017396,0.33544210277443554
