variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
early_crossattn,cold_drug,42,1,24.151613489636834,9.992123662830568e-05,49.12,1.674481369568388,1.2940175306263775,0.5267857142857143,0.07918159164492428,0.0795704754629089
early_crossattn,cold_drug,42,2,2.273529810725518,9.810047546088133e-05,44.38,1.6354677241643092,1.2788540667974235,0.5454495979101572,0.18073664603265294,0.13416997304969247
early_crossattn,cold_drug,42,3,2.0788930677018076,9.395283776371253e-05,44.31,1.612258452852416,1.2697473972615245,0.5754494698560672,0.23335005634369657,0.22720582434384298
early_crossattn,cold_drug,42,4,2.0777352575985892,8.767896689258635e-05,44.32,1.776362129634337,1.3328023595546103,0.5767460175177995,0.23642600054413443,0.22847605179794234
early_crossattn,cold_drug,42,5,2.0440160620887324,7.958236344164021e-05,44.3,1.6071721241955128,1.267742925121459,0.577424704195052,0.2295216197500359,0.22984486053608585
early_crossattn,cold_drug,42,6,1.929178217671952,7.005470330098e-05,44.31,1.7638056565357623,1.328083452398893,0.5765219228602162,0.22947385280031513,0.22614789329131735
early_crossattn,cold_drug,42,7,1.8927439912310187,5.9556890204971326e-05,44.3,1.6259655900645724,1.2751335577360405,0.5786092045279926,0.2504069633319214,0.23516474723144648
early_crossattn,cold_drug,42,8,1.8382548352457442,4.859675936049514e-05,44.31,1.6308382757689952,1.2770427854104949,0.5812631255442299,0.2528171495547643,0.2442648070605464
early_crossattn,cold_drug,42,9,1.8211480693997077,3.770451074958029e-05,44.3,1.6751897720535731,1.2942912238184934,0.5810102187163858,0.2455955876725849,0.24361279610041933
early_crossattn,cold_drug,42,10,1.8422572095439118,2.7407060528585616e-05,44.3,1.6960728765041004,1.3023336271877881,0.5847077805665113,0.25653288300773314,0.2538201138583052
early_crossattn,cold_drug,42,11,1.783234789686383,1.820255128354294e-05,44.31,1.7143598941925533,1.3093356690293567,0.5846853711007529,0.25973992453869765,0.2546446843387875
early_crossattn,cold_drug,42,12,1.7650054631368168,1.0536254216553487e-05,44.32,1.7081505763384814,1.3069623469474863,0.5840611074117708,0.25761550563141,0.251902344333456
early_crossattn,cold_drug,42,13,1.765435257047977,4.779029003000979e-06,44.31,1.6733758955478857,1.2935903120957135,0.583747374891154,0.2565856856946513,0.2523061266058011
early_crossattn,cold_drug,42,14,1.7706587618252017,1.209383331167302e-06,44.31,1.6918526042550253,1.3007123449306635,0.5832511652922194,0.2564726677996596,0.250659582431907
early_crossattn,cold_drug,42,15,1.759747493941829,0.0,44.3,1.6944131614765436,1.3016962631414994,0.5835072734723147,0.25667397965306454,0.2511019783240867
