variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
early_crossattn,cold_target,42,1,12.817343203002068,0.00020023584905660378,124.67,1.7638135180380412,1.3280864121125708,0.616732437236775,0.3452018560913161,0.34567723675992373
early_crossattn,cold_target,42,2,2.168729370137407,0.0002997706437625635,116.91,1.7998894945723585,1.3415996029264314,0.604409571836664,0.3011161796681395,0.3075945106285258
early_crossattn,cold_target,42,3,2.0100600635205055,0.0002979496380029232,116.88,1.7684753542941414,1.329840349175096,0.6081835811701977,0.32236488260987367,0.31935027763373586
early_crossattn,cold_target,42,4,1.9135141612784181,0.0002943329464751017,116.86,1.7007146320733821,1.3041145011360706,0.6152948867665395,0.3461956724579432,0.33923603797967233
early_crossattn,cold_target,42,5,1.8305876141302155,0.00028896446547781304,116.9,1.6971105946829155,1.3027319734630434,0.6315973769097409,0.3985125173231922,0.38219350294134213
early_crossattn,cold_target,42,6,1.7975011482676853,0.00028190935302735046,116.9,1.5805279707450552,1.257190506941989,0.636395069799402,0.4214367749906122,0.3959646793788783
early_crossattn,cold_target,42,7,1.6882736324842742,0.000273253238025489,116.94,1.5292361295370063,1.2366228728019737,0.6461451064850573,0.4528659482806573,0.427406867671178
early_crossattn,cold_target,42,8,1.6281966358528541,0.0002631011809693439,116.91,1.5200130611296951,1.232888097569968,0.6603062087945402,0.4815885224157657,0.4629454323883418
early_crossattn,cold_target,42,9,1.5732952876562787,0.00025157639881719595,116.91,1.4655181587274586,1.2105858741648436,0.6603958360243469,0.4865298960395159,0.4641978383774758
early_crossattn,cold_target,42,10,1.487883776531624,0.00023881876948677014,116.94,1.5352210667480446,1.2390403814033037,0.666556390026071,0.4912245820409052,0.4812685668940994
early_crossattn,cold_target,42,11,1.449586451896088,0.00022498313413708243,116.91,1.4257134394157405,1.194032428125694,0.679752681567633,0.5230628839810403,0.5159900179705679
early_crossattn,cold_target,42,12,1.3841612480133245,0.0002102374178393026,116.89,1.4544803903272268,1.2060184038095052,0.6640995494913655,0.4970563563658626,0.47556313950198054
early_crossattn,cold_target,42,13,1.346296702804498,0.00019476059144631674,116.86,1.4255321147020301,1.193956496151359,0.6885871145919281,0.5518875714955065,0.5427232744483775
early_crossattn,cold_target,42,14,1.3133539570093997,0.00017874049939806821,116.85,1.4177527425906957,1.1906942271593894,0.6807833947104118,0.5261971100915919,0.5211219292844655
early_crossattn,cold_target,42,15,1.2786261934273655,0.00016237157982691282,116.98,1.423195900699677,1.1929777452658858,0.6974487872644979,0.5774441326674684,0.5685957919421655
early_crossattn,cold_target,42,16,1.2330590301183424,0.00014585250463439205,116.88,1.2329132840166268,1.1103662837175068,0.7120378156613918,0.6040743940666126,0.5985805715150255
early_crossattn,cold_target,42,17,1.1932350965776208,0.00012938376818214908,116.84,1.195305066939183,1.0933000809197733,0.7167986032211323,0.61972698693692,0.6100096335563332
early_crossattn,cold_target,42,18,1.1482073776292296,0.00011316525386338716,116.82,1.2787140643349812,1.1308023984476603,0.7235944561164873,0.631222420691833,0.6230029569550597
early_crossattn,cold_target,42,19,1.1108104624512338,9.739380808973904e-05,116.86,1.083626323985107,1.0409737383743678,0.7355245433624447,0.6625295095443116,0.654983772704127
early_crossattn,cold_target,42,20,1.0734910394193427,8.2260851138413e-05,116.93,1.1022939795924434,1.049901890460458,0.7338330490744231,0.6562885501717207,0.6481448712258916
early_crossattn,cold_target,42,21,1.0475489229701012,6.795005385710303e-05,116.89,1.1086607169548446,1.052929587842817,0.7357279620261729,0.6564399949613976,0.650360690989781
early_crossattn,cold_target,42,22,1.0196759049968247,5.463510842482503e-05,116.82,1.0832035268350746,1.040770640840274,0.7427237187919303,0.6699690312972683,0.6678020697700947
early_crossattn,cold_target,42,23,0.9848223246449717,4.2477620225273104e-05,116.87,1.023459331524412,1.0116616685060338,0.7511697671537292,0.6913389261241337,0.6865624071407345
early_crossattn,cold_target,42,24,0.9909315001838199,3.162514641932619e-05,116.86,1.0412549371029929,1.0204190007555685,0.7522180542631368,0.6937175962329661,0.6888609273793469
early_crossattn,cold_target,42,25,0.9625675551882902,2.2209405022830335e-05,116.88,1.0297825425215923,1.0147820172438966,0.7494545480107588,0.6905493250545615,0.6818685350337041
early_crossattn,cold_target,42,26,0.943091445803221,1.4344676226334123e-05,116.86,1.0445632648171435,1.0220387785290457,0.7501548705809162,0.6904769350491388,0.6840922043705002
early_crossattn,cold_target,42,27,0.9450603295973249,8.126415360185756e-06,116.88,1.0061116270462809,1.0030511587383173,0.753249646104247,0.6977971007866032,0.690104506079988
early_crossattn,cold_target,42,28,0.9300865606789875,3.630094339632289e-06,116.88,1.0212543951943862,1.0105713211814327,0.752716276217063,0.6955514486996236,0.6884923053560147
early_crossattn,cold_target,42,29,0.9257481818485597,9.102856514656309e-07,116.86,1.0194841074621765,1.009695056669179,0.7522171755648053,0.6959375854861908,0.6878141131839312
early_crossattn,cold_target,42,30,0.9360802630653651,0.0,116.91,1.019417137628576,1.0096618927287373,0.7524517880192997,0.6962045595096029,0.6883224818392213
