variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
late_concat,random,42,1,26.969938837564907,9.992407582166581e-05,18.4,1.8070557160973812,1.3442677248589217,0.521310323654784,0.08242554200656042,0.06478982257210132
late_concat,random,42,2,2.1858005065184374,9.811340001546251e-05,12.37,1.6894385078658254,1.2997840235461526,0.5854907366954386,0.26823559833744987,0.25318976176975366
late_concat,random,42,3,2.1126409459572573,9.397368756032445e-05,12.29,1.663017581257245,1.289580389606342,0.5938625441320596,0.29452831982113004,0.2779949839259891
late_concat,random,42,4,1.9670525915347612,8.770533048884482e-05,12.29,1.6338793882644278,1.2782329162810775,0.5987037867963962,0.30940896371703996,0.29133158276664767
late_concat,random,42,5,1.977367442387801,7.961176263324901e-05,12.29,1.8155062710093104,1.3474072402244655,0.6047568161154341,0.3313958816838633,0.30904115442864966
late_concat,random,42,6,1.917105421423912,7.008477123264848e-05,12.27,1.7714090629694794,1.3309429225062506,0.6074224515580536,0.3346542436454542,0.3161357174862521
late_concat,random,42,7,1.8964065748911638,5.958553159618693e-05,12.29,1.9663761857960973,1.4022753601900368,0.6092039698189847,0.34243704065720426,0.32069712998361355
late_concat,random,42,8,1.8405449424798672,4.8622282881591906e-05,12.25,1.6064968798702666,1.2674765796141034,0.6119714484761893,0.3470181366019772,0.3291607017514723
late_concat,random,42,9,1.8424985678150103,3.772572564296005e-05,12.29,1.7645346630821486,1.3283578821545603,0.612858517635112,0.3479459640455684,0.33052499430362703
late_concat,random,42,10,1.8242893528479796,2.7423332084455544e-05,12.27,1.9368116261055233,1.3916937975379222,0.6135315684445442,0.35238334159834117,0.3313866939790924
late_concat,random,42,11,1.8153962951440077,1.821381258950161e-05,12.26,1.5689726182939643,1.2525863715903842,0.6179447744098997,0.36204199656528036,0.3447701260689577
late_concat,random,42,12,1.7868741670480142,1.0542974530180327e-05,12.28,1.5990582361255472,1.2645387444145582,0.6182960597007876,0.3632828926792832,0.3460347988776088
late_concat,random,42,13,1.747070597914549,4.782141965121128e-06,12.27,1.6013345074913177,1.2654384645218106,0.6183536232568575,0.36407074491048436,0.3459519352408445
late_concat,random,42,14,1.7797805254275982,1.210180868628219e-06,12.24,1.6384668778401732,1.2800261238897326,0.618248828065038,0.3645744347514658,0.3458341558059902
late_concat,random,42,15,1.7408215220157917,0.0,12.26,1.639429482424028,1.280402078420692,0.6180687574537426,0.36455008329526106,0.3455670758831899
