variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
late_crossattn,random,123,1,24.80520496439578,6.666666666666667e-05,167.03,1.6792022579356052,1.295840367458741,0.5632477108304611,0.18432858029161342,0.18756981646916082
late_crossattn,random,123,2,2.143332394201364,9.992407582166581e-05,162.76,1.792721413230874,1.3389254696325983,0.5869884424774641,0.2733586835282568,0.2560112430031573
late_crossattn,random,123,3,2.0171724179787422,9.931806517013612e-05,162.83,1.6253633967517396,1.2748974063632492,0.5951847389575873,0.30305671146125207,0.28047228706294147
late_crossattn,random,123,4,1.9477966921543008,9.811340001546251e-05,162.8,1.608261840966427,1.2681726384709722,0.6054355450588769,0.3329215393992458,0.30949574656186507
late_crossattn,random,123,5,1.8730715691153683,9.632470336074009e-05,162.8,1.5064805176217884,1.2273876802468682,0.615931882080152,0.363139658268778,0.3396848194895245
late_crossattn,random,123,6,1.8625641220541143,9.397368756032445e-05,162.79,1.5313417911017781,1.237473955726656,0.6288439973839317,0.39479550646939726,0.37662543109729085
late_crossattn,random,123,7,1.8037715674336277,9.108889076126226e-05,162.81,1.6885762146556096,1.2994522748664568,0.6410043664094375,0.4248242736009787,0.40863736394093114
late_crossattn,random,123,8,1.7408519898777577,8.770533048884482e-05,162.81,1.4418610493146402,1.200775186833339,0.6464163686108704,0.43662181744268397,0.4224169986963453
late_crossattn,random,123,9,1.7189013957977295,8.386407858128706e-05,162.79,1.4521044787083839,1.2050329782658995,0.6520780744402312,0.4549699862058254,0.43892990867582027
late_crossattn,random,123,10,1.6573585663268815,7.961176263324901e-05,162.81,1.4287406641392082,1.1952994035551128,0.6521009145258113,0.4566772102845286,0.43904006222178954
late_crossattn,random,123,11,1.6368882440364183,7.500000000000001e-05,162.83,1.3551898097548813,1.1641262000981172,0.6587794433958991,0.4748562491706648,0.4570977553887424
late_crossattn,random,123,12,1.60352404726975,7.008477123264848e-05,162.88,1.4484813233591949,1.2035286965250123,0.6588437909446967,0.4708724585868969,0.4573618180021518
late_crossattn,random,123,13,1.5860807083880724,6.492574055008473e-05,162.81,1.3560221783182131,1.1644836530918814,0.6601913559939193,0.4816318349910729,0.4610060576291798
late_crossattn,random,123,14,1.584142769450572,5.958553159618693e-05,162.81,1.34816137234088,1.161103514911948,0.667393010670273,0.4915397331556707,0.4800547128276312
late_crossattn,random,123,15,1.5303354957210484,5.4128967273616625e-05,162.81,1.3092570211407735,1.144227696370252,0.6714159403592658,0.505432658062498,0.4900621203928727
late_crossattn,random,123,16,1.5139751263074022,4.8622282881591906e-05,162.83,1.5046197557678676,1.2266294288691542,0.6729800469890838,0.5093004361161397,0.4943987754081119
late_crossattn,random,123,17,1.4769637384521428,4.3132322109079596e-05,162.82,1.2939726929869229,1.1375292053336137,0.678319356225834,0.5222522398118398,0.5081452228248334
late_crossattn,random,123,18,1.4453396385730202,3.772572564296005e-05,162.78,1.3432929658983215,1.1590051621534398,0.6751518316650554,0.5106889595531263,0.4992154878260668
late_crossattn,random,123,19,1.4391400891898283,3.2468122240362284e-05,162.83,1.2749988804729842,1.1291584833286177,0.6823416270662042,0.5309010873394501,0.5206532113152481
late_crossattn,random,123,20,1.40400035746062,2.7423332084455544e-05,162.81,1.2813214959708823,1.1319547234633027,0.6837834074684445,0.5322827406799762,0.5234066787767171
late_crossattn,random,123,21,1.4122427595195486,2.2652592093878666e-05,162.89,1.253719832689092,1.1196963127067499,0.6880415461156701,0.5443331889253599,0.5344242109845408
late_crossattn,random,123,22,1.3651919073578138,1.821381258950161e-05,162.83,1.2222400696579363,1.1055496685621755,0.6923126421191382,0.5543496101050049,0.5452387279644009
late_crossattn,random,123,23,1.356944913294778,1.4160874341577446e-05,162.83,1.2532413127115183,1.1194826093832446,0.6913331538336864,0.5521159982839843,0.5424773222006268
late_crossattn,random,123,24,1.3666886071215814,1.0542974530180327e-05,162.82,1.2618523253025935,1.1233220042813163,0.6897437913400059,0.5468757861323521,0.5381609020623019
late_crossattn,random,123,25,1.3386202105390492,7.404029558083653e-06,162.84,1.2385759713484743,1.1129132811447953,0.692713661314034,0.5556748937592745,0.5459405124045302
late_crossattn,random,123,26,1.3585626176044123,4.782141965121128e-06,162.8,1.2687315512735593,1.1263798432471879,0.6914065056469916,0.5520223612126255,0.5420129019408989
late_crossattn,random,123,27,1.3274846693028266,2.7091379149682685e-06,162.83,1.2510661100474272,1.1185106660409758,0.6921997593884831,0.554173292832926,0.5446462188770252
late_crossattn,random,123,28,1.329691040649343,1.210180868628219e-06,162.82,1.260753007162897,1.1228325819831275,0.691893834011435,0.5529778692053747,0.5435676177467061
late_crossattn,random,123,29,1.3380983053748288,3.034661341025258e-07,162.8,1.2616437272882306,1.123229151726499,0.69189603017351,0.5530508331525447,0.5435997010420905
late_crossattn,random,123,30,1.3278132568099605,0.0,162.82,1.2591839417629247,1.1221336559264785,0.6919581815602326,0.5533143678526006,0.5437927640743233
