variant,split,seed,epoch,train_loss,lr,time_s,val_mse,val_rmse,val_ci,val_pearson,val_spearman
early_crossattn,random,42,1,24.852617864425365,9.992407582166581e-05,48.85,1.956323165548557,1.3986862284117039,0.5264334801450011,0.10436782909505932,0.08027498831166485
early_crossattn,random,42,2,2.247168195935396,9.811340001546251e-05,43.42,2.0103695605580714,1.417875015845216,0.5779100591576237,0.24194365396396866,0.2314406237397087
early_crossattn,random,42,3,2.2044684631893268,9.397368756032445e-05,43.36,2.120521009494075,1.4562008822597503,0.5802317892524412,0.24797471737273036,0.23895633899539725
early_crossattn,random,42,4,2.1024870918347287,8.770533048884482e-05,43.38,2.508324218116382,1.5837689913988031,0.5833343173257448,0.25566218567627885,0.24789494116280164
early_crossattn,random,42,5,2.099543039615338,7.961176263324901e-05,43.37,1.9574589778267877,1.3990921977578132,0.5897976714803576,0.26962612272200254,0.2658900008095763
early_crossattn,random,42,6,2.007978231861041,7.008477123264848e-05,43.35,2.2032721981382823,1.4843423453295006,0.5930123746885664,0.28879495978150166,0.2750196964730654
early_crossattn,random,42,7,1.9636437709514911,5.958553159618693e-05,43.37,1.7304610476325608,1.3154698961331501,0.5988646695556684,0.31090307696285124,0.2923777178817459
early_crossattn,random,42,8,1.944953245612291,4.8622282881591906e-05,43.36,1.9507241902980172,1.396683282028541,0.6017044716551146,0.3162519336838314,0.3005269004960395
early_crossattn,random,42,9,1.886723401454779,3.772572564296005e-05,43.36,1.7577985514441825,1.3258199543845244,0.6033428190201797,0.320850265308663,0.30622533589254847
early_crossattn,random,42,10,1.9132617666171148,2.7423332084455544e-05,43.34,2.0133359063208847,1.4189206835904833,0.6045250859025375,0.3256577021732118,0.3092535876090378
early_crossattn,random,42,11,1.8769282755943446,1.821381258950161e-05,43.35,1.8409621351366634,1.3568205979924772,0.6054136310500774,0.32743152989012964,0.3119618528376093
early_crossattn,random,42,12,1.8872649589410195,1.0542974530180327e-05,43.35,1.8462311475639095,1.3587608868244292,0.6071966252996257,0.32984814968837967,0.31640472441143863
early_crossattn,random,42,13,1.8573628652554293,4.782141965121128e-06,43.35,1.7086096849650658,1.3071379747238108,0.6069029035648077,0.3295550171588753,0.3158939226257744
early_crossattn,random,42,14,1.8835410555967917,1.210180868628219e-06,43.35,1.7789137106146138,1.3337592401234242,0.6068999515875734,0.33012196732236454,0.3158596504998465
early_crossattn,random,42,15,1.8571337518783717,0.0,43.35,1.7854156597044408,1.3361944692687666,0.6068394360542692,0.33014781542881605,0.31571803848782587
